Artist,Lyrics
lin-manuel-miranda,He has nothing to lose Lose Lose Hamilton's pace is relentless He wastes no time Time Time What is it like in his shoes? Hamilton doesn't hesitate
lin-manuel-miranda,He exhibits no restraint He takes and he takes and he takes And he keeps winning anyway He changes the game
lin-manuel-miranda,"He plays and he raises the stakes And if there's a reason He seems to thrive when so few survive, then Goddamnit I'm willing to wait for it I'm willing to wait for it Life doesn't discriminate Between the sinners and the saints"
lin-manuel-miranda,It takes and it takes and it takes We rise and we fall He play and he raises the stakes And if there's a reason I'm still alive When so many have died Then I'm willin' to Wait for it
lin-manuel-miranda,Wait for it Wait for it Wait for it Wait for it
lin-manuel-miranda,Wait for it Wait for it Wait for it Wait for it
lin-manuel-miranda,"Wait for it Wait for it Wait Hey hey hey hey (ohh, I do I do I do I) Dooo Hey (ohh, I do I do I do I)"
lin-manuel-miranda,"Boy you got me Look into your eyes, and the sky's the limit I'm helpless Down for the count, and I'm drownin' in 'em I have never been the type to try and grab the spotlight We were at a revel with some rebels on a hot night"
lin-manuel-miranda,"Laughin' at my sister as she's dazzling the room Then you walked in and my heart went boom Tryin' to catch your eye from the side of the ballroom Everybody's dancin' and the band's top volume Grind to the rhythm as we wine and dine Grab my sister, and"
lin-manuel-miranda,"Whisper, yo, this one's mine My sister made her way across the room to you (ooh) And I got nervous, thinking what's she gonna do? (ooh) She grabbed you by the arm, I'm thinkin' I'm through (ooh) Then you look back at me and suddenly I'm (ooh)"
lin-manuel-miranda,"Helpless Oh, look at those eyes Look into your eyes And the sky's the limit Down for the count And I'm drownin' in 'em I'm helpless Look into your eyes"
lin-manuel-miranda,"And the sky's the limit I'm helpless Down for the count And I'm drownin' in 'em Where are you taking me? I'm about to change your life Then by all means, lead the way Elizabeth Schuyler It's a pleasure to meet you Schuyler? My sister Thank you for all your service If it takes fighting a war for us to meet, it will have been worth it I'll leave you to it One week later I'm writin' a letter nightly"
lin-manuel-miranda,"Now my life gets better, every letter that you write me Laughin' at my sister, 'cause she wants to form a harem I'm just sayin', if you really loved me, you would share him Ha Two weeks later In the living room stressin'"
lin-manuel-miranda,"My father's stone-faced While you're asking for his blessin' I'm dying inside, as And I'm tryin' not to cry"
lin-manuel-miranda,"'Cause there's nothing that your mind can't do My father makes his way across the room To you (ooh) I panic for a second, thinking"
lin-manuel-miranda,"We're through (ooh) But then he shakes your hand and says Be true (ooh) And you turn back to me, smiling, and I'm"
lin-manuel-miranda,Helpless Look into your eyes And the sky's the Down for the count And I'm drownin' in 'em
lin-manuel-miranda,"I'm helpless Look into your eyes And the sky's the Down for the count And I'm drownin' in 'em Eliza, I don't have a dollar to my name"
lin-manuel-miranda,"An acre of land, a troop to command, a dollop of fame All I have's my honor, a tolerance for pain A couple of college credits and my top-notch brain Insane, your family brings out a different side of me"
lin-manuel-miranda,"Peggy confides in me, Angelica tried to take a bite of me No stress, my love for you is never in doubt We'll get a little place in Harlem and we'll figure it out I've been livin' without a family since I was a child"
lin-manuel-miranda,"My father left, my mother died, I grew up buckwild But I'll never forget my mother's face, that was real And long as I'm alive, Eliza, swear to God You'll never feel so Eliza I've never felt so My life is gon' be fine 'cause Eliza's in it I do I do I do I do Down for the count"
lin-manuel-miranda,"And I'm drownin' in 'em In New York, you can be a new man In New York, you can be a new man In New York, you can be a new man Helpless Mister Vice President What is this? We have the check stubs, from separate accounts"
lin-manuel-miranda,"Almost a thousand dollars, paid in different amounts To a Mister James Reynolds way back in Seventeen ninety-one Is that what you have, are you done? You are uniquely situated by virtue of your position Though 'virtue' is not a word I'd apply to this situation To seek financial gain, to stray from your sacred mission And the evidence suggests you've engaged in speculation"
lin-manuel-miranda,"An immigrant embezzling our government funds I can almost see the headline, your career is done I hope you saved some money for your daughter and sons Ya best g'wan run back where ya come from Ha you don't even know what you're asking me to confess Confess You have nothing, I don't have to tell you anything at all Unless Unless If I can prove that I never broke the law Do you promise not to tell another soul what you saw? No one else was in the room where it happened Is that a yes? Um, yes Dear Sir, I hope this letter finds you in good health"
lin-manuel-miranda,"And in a prosperous enough position to put wealth In the pockets of people like me, down on their luck You see, that was my wife who you decided to What She courted me Escorted me to bed and when she had me in a corner"
lin-manuel-miranda,That's when Reynolds extorted me For a sordid fee I paid him quarterly I may have mortally wounded my prospects
lin-manuel-miranda,But my papers are orderly As you can see I kept a record of every check in my checkered history Check it again against your list n' see consistency I never spent a cent that wasn't mine
lin-manuel-miranda,"You sent the dogs after my scent, that's fine Yes, I have reasons for shame But I have not committed treason and sullied my good name As you can see I have done nothing to provoke legal action"
lin-manuel-miranda,"Are my answers to your satisfaction? My God Gentlemen, let's go So? The people won't know what we know Burr How do I know you won't use this against me"
lin-manuel-miranda,"The next time we go toe to toe? Alexander, rumors only grow And we both know what we know I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country"
lin-manuel-miranda,"I'm young, scrappy and hungry And I'm not throwing away my shot I'm 'a get a scholarship to King's College I prob'ly shouldn't brag, but dag, I amaze and astonish"
lin-manuel-miranda,"The problem is I got a lot of brains but no polish I gotta holler just to be heard With every word, I drop knowledge I'm a diamond in the rough, a shiny piece of coal"
lin-manuel-miranda,"Tryin' to reach my goal my power of speech, unimpeachable Only nineteen but my mind is older These New York City streets get colder, I shoulder Every burden, every disadvantage"
lin-manuel-miranda,"I have learned to manage, I don't have a gun to brandish I walk these streets famished The plan is to fan this spark into a flame But damn, it's getting dark, so let me spell out the name"
lin-manuel-miranda,"I am the A-L-E-X-A-N-D-E-R we are meant to be A colony that runs independently Meanwhile, Britain keeps shittin' on us endlessly Essentially, they tax us relentlessly Then King George turns around, runs a spending spree"
lin-manuel-miranda,"He ain't ever gonna set his descendants free So there will be a revolution in this century Enter me, he says in parentheses Don't be shocked when your hist'ry book mentions me I will lay down my life if it sets us free"
lin-manuel-miranda,"Eventually, you'll see my ascendancy And I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country I'm young, scrappy and hungry"
lin-manuel-miranda,"And I'm not throwing away my shot I am not throwing away my shot I am not throwing away my shot Hey yo, I'm just like my country I'm young, scrappy and hungry"
